identifier1	identifier2	annotator	judgment	comment	lemma
27822	27830	erykov1234	1	comment	город
27837	27842	erykov1234	0	comment	город
27837	27823	erykov1234	4	comment	город
27837	27836	georg_lonsh	4	comment	город
27837	27850	erykov1234	4	comment	город
27837	27844	georg_lonsh	4	comment	город
27837	27824	georg_lonsh	0	comment	город
27837	27833	georg_lonsh	4	comment	город
27837	27852	georg_lonsh	0	comment	город
27837	27840	raskolrus	4	comment	город
27854	27832	raskolrus	4	comment	город
27854	27821	raskolrus	4	comment	город
27854	27835	georg_lonsh	0	comment	город
27828	27838	raskolrus	4	comment	город
27828	27842	raskolrus	0	comment	город
27828	27850	erykov1234	4	comment	город
27828	27830	raskolrus	3	comment	город
27833	27829	georg_lonsh	0	comment	город
27833	27848	erykov1234	3	comment	город
27833	27831	georg_lonsh	0	comment	город
27833	27841	raskolrus	4	comment	город
27833	27836	georg_lonsh	0	comment	город
27824	27840	georg_lonsh	4	comment	город
27824	27820	erykov1234	4	comment	город
27824	27831	georg_lonsh	4	comment	город
27824	27833	georg_lonsh	0	comment	город
27824	27832	erykov1234	4	comment	город
27824	27842	erykov1234	0	comment	город
27824	27844	erykov1234	4	comment	город
27824	27851	georg_lonsh	0	comment	город
27824	27838	georg_lonsh	0	comment	город
27842	27846	raskolrus	0	comment	город
27842	27833	erykov1234	2	comment	город
27842	27829	georg_lonsh	0	comment	город
27842	27836	raskolrus	0	comment	город
27842	27841	erykov1234	4	comment	город
27842	27838	erykov1234	4	comment	город
27842	27839	raskolrus	0	comment	город
27842	27854	georg_lonsh	0	comment	город
27842	27823	erykov1234	3	comment	город
27831	27842	raskolrus	0	comment	город
27831	27821	erykov1234	4	comment	город
27831	27850	raskolrus	4	comment	город
27831	27847	raskolrus	4	comment	город
27831	27829	erykov1234	0	comment	город
27850	27849	georg_lonsh	4	comment	город
27850	27826	erykov1234	4	comment	город
27850	27824	raskolrus	4	comment	город
27850	27841	raskolrus	4	comment	город
27850	27848	georg_lonsh	4	comment	город
27850	27820	raskolrus	3	comment	город
27849	27831	erykov1234	4	comment	город
27849	27837	georg_lonsh	4	comment	город
27849	27823	raskolrus	3	comment	город
27849	27842	erykov1234	0	comment	город
27849	27845	raskolrus	4	comment	город
27849	27842	raskolrus	0	comment	город
27849	27833	erykov1234	4	comment	город
27849	27841	georg_lonsh	0	comment	город
27843	27829	raskolrus	0	comment	город
27843	27833	raskolrus	4	comment	город
27843	27849	raskolrus	4	comment	город
27847	27852	erykov1234	2	comment	город
27847	27834	georg_lonsh	0	comment	город
27847	27830	raskolrus	4	comment	город
27847	27821	georg_lonsh	0	comment	город
27847	27838	raskolrus	4	comment	город
27847	27824	georg_lonsh	0	comment	город
27847	27849	erykov1234	2	comment	город
27847	27829	georg_lonsh	0	comment	город
27847	27853	georg_lonsh	0	comment	город
27826	27839	georg_lonsh	4	comment	город
27826	27829	raskolrus	0	comment	город
27826	27842	raskolrus	0	comment	город
27826	27831	georg_lonsh	0	comment	город
27826	27834	georg_lonsh	4	comment	город
27826	27843	erykov1234	4	comment	город
27830	27825	georg_lonsh	4	comment	город
27830	27834	raskolrus	3	comment	город
27830	27827	erykov1234	4	comment	город
27830	27840	erykov1234	4	comment	город
27853	27825	raskolrus	4	comment	город
27853	27849	georg_lonsh	4	comment	город
27853	27839	georg_lonsh	0	comment	город
27853	27850	raskolrus	4	comment	город
27853	27839	erykov1234	3	comment	город
27853	27827	georg_lonsh	4	comment	город
27853	27845	georg_lonsh	0	comment	город
27839	27820	erykov1234	4	comment	город
27839	27849	georg_lonsh	0	comment	город
27839	27845	erykov1234	4	comment	город
27839	27825	erykov1234	4	comment	город
27839	27831	erykov1234	3	comment	город
27839	27834	georg_lonsh	4	comment	город
27839	27837	georg_lonsh	4	comment	город
27840	27849	raskolrus	4	comment	город
27840	27835	georg_lonsh	0	comment	город
27840	27825	georg_lonsh	4	comment	город
27840	27843	georg_lonsh	4	comment	город
27840	27844	georg_lonsh	0	comment	город
27840	27842	erykov1234	4	comment	город
27840	27839	raskolrus	4	comment	город
27825	27839	georg_lonsh	0	comment	город
27825	27845	georg_lonsh	0	comment	город
27825	27822	georg_lonsh	3	comment	город
27825	27821	erykov1234	3	comment	город
27825	27835	erykov1234	3	comment	город
27825	27830	raskolrus	4	comment	город
27825	27821	georg_lonsh	0	comment	город
27825	27826	georg_lonsh	4	comment	город
27825	27849	raskolrus	4	comment	город
27827	27820	georg_lonsh	4	comment	город
27827	27846	erykov1234	4	comment	город
27827	27853	raskolrus	4	comment	город
27827	27848	georg_lonsh	4	comment	город
27836	27840	erykov1234	4	comment	город
27836	27820	georg_lonsh	0	comment	город
27836	27843	georg_lonsh	4	comment	город
27836	27838	raskolrus	4	comment	город
27836	27849	georg_lonsh	0	comment	город
27836	27838	georg_lonsh	4	comment	город
27836	27823	georg_lonsh	4	comment	город
27836	27851	erykov1234	4	comment	город
27836	27822	erykov1234	1	comment	город
27836	27843	raskolrus	4	comment	город
27836	27848	georg_lonsh	0	comment	город
27836	27854	raskolrus	4	comment	город
27836	27845	raskolrus	4	comment	город
27836	27832	georg_lonsh	4	comment	город
27851	27827	raskolrus	0	comment	город
27851	27829	georg_lonsh	0	comment	город
27851	27827	georg_lonsh	0	comment	город
27851	27842	erykov1234	4	comment	город
27841	27831	georg_lonsh	0	comment	город
27841	27821	raskolrus	4	comment	город
27841	27854	georg_lonsh	4	comment	город
27841	27852	raskolrus	4	comment	город
27841	27851	raskolrus	0	comment	город
27841	27843	raskolrus	3	comment	город
27841	27853	raskolrus	4	comment	город
27841	27830	georg_lonsh	4	comment	город
27823	27830	georg_lonsh	4	comment	город
27823	27847	georg_lonsh	0	comment	город
27823	27843	georg_lonsh	0	comment	город
27823	27844	erykov1234	4	comment	город
27823	27841	georg_lonsh	4	comment	город
27820	27849	georg_lonsh	4	comment	город
27820	27845	raskolrus	4	comment	город
27820	27826	raskolrus	4	comment	город
27820	27846	georg_lonsh	4	comment	город
27820	27825	georg_lonsh	4	comment	город
27820	27824	raskolrus	4	comment	город
27820	27837	raskolrus	4	comment	город
27820	27851	raskolrus	0	comment	город
27820	27844	erykov1234	4	comment	город
27820	27830	erykov1234	4	comment	город
27820	27834	raskolrus	4	comment	город
27829	27833	erykov1234	0	comment	город
27829	27853	erykov1234	0	comment	город
27829	27841	georg_lonsh	0	comment	город
27829	27841	raskolrus	0	comment	город
27829	27837	erykov1234	0	comment	город
27829	27850	erykov1234	0	comment	город
27829	27827	raskolrus	0	comment	город
27829	27845	raskolrus	0	comment	город
27829	27843	erykov1234	0	comment	город
27834	27825	georg_lonsh	0	comment	город
27834	27840	raskolrus	4	comment	город
27834	27852	raskolrus	4	comment	город
27834	27853	erykov1234	4	comment	город
27834	27851	georg_lonsh	0	comment	город
27834	27822	erykov1234	1	comment	город
27834	27847	raskolrus	4	comment	город
