lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
ночь	NN	example	22	22_ночь_11965		Он узнал, что каждый рабочий в бригаде кровельщиков за эту ночь получит примерно столько, сколько ему не хватало на видеокамеру.	59:63	0:128	27984	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_31259		-- Да ты ведь сам ночью нам звонил,-- ответила бывшая жена, и тут же совместно с вождихой они взялись за очищение«ваксоновских стойл».	18:23	0:134	27968	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_24815		Хоть и работаю я с утра до ночи, но из-за алкоголя дело может кончиться для меня плохо.	27:31	0:87	27987	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_74431		После обеда я немного отдохнул в номере, но меня скоро разбудил Комаров и сообщил, что ночью мы вылетаем, куда-- он не сказал.	87:92	0:126	27991	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_111118		Да, это подлинная Аркадия... и эта ночь тоже какая-то аркадская: таинственно-мирная, ни листок не шелохнется, словно вся природа кругом затаила дыхание, порою лишь переводя дух томным вздохом, чтобы сейчас опят замереть.	35:39	0:220	27979	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_34115		Ближе к ночи приехал доктор наук Тамлер из новосибирского Академгородка-- худощавый дядечка в очках с веселыми детскими глазами.	8:12	0:128	27971	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_74100		А как шла Анфиса поздней ночью к себе домой, встал перед ней черт-черкес, загородил дорогу.	25:30	0:91	27976	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_24596		И, понимаешь, вчера ночью я видел, как на молочных цистернах фирмы«Болле» и автомашинах берлинской пожарной охраны вывозили на Восточный фронт стационарные батареи, входящие в систему ПВО Берлина.	20:25	0:196	27988	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_32378		Но ночью, с омерзением вслушиваясь в спускающееся комариное нытье, я чуял: нет.	3:8	0:79	27989	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_90169		Все товарищи мои сейчас с женами на теплых постелях, а я всю ночь лишь с соломой разговариваю»…	61:65	0:95	27994	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_41255		В ночь на 25 ноября 1741_г.	2:6	0:27	27964	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_115837		С этой минуты кашель, не переставая, начал меня мучить день и ночь, притом сухой и нестерпимый.	62:66	0:95	27986	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_14439		Разделение на«день» и«ночь» происходило скорее по привычке, чем по необходимости.	22:26	0:81	27965	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_56027		А я уже, оказывается, дома, читаю сыну на ночь«Малыш и Карлсон».	42:46	0:64	27962	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_76791		В темноте наступавшей ночи вспыхивали в городе пожары.	22:26	0:54	27966	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_130761		Я сам делал все, что мог бы велеть отроку: на охоте и на войне, днем и ночью, в жар летний и в холод зимний не знал покоя, не надеялся на посадников, не давал бедных и вдов в обиду сильным, сам смотрел за церковью и за божественным служением, за домашним порядком, конюшнею, охотою, ястребами и соколами.	71:76	0:304	27972	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_86464		С последнего совещания все участники должны были разойтись порознь, чтобы собраться к ночи около лодки.	86:90	0:103	27973	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_6360		Удивительно, но казах под навесом у винного магазина, напротив которого мы повернули вверх по переулку, по-прежнему торговал ночью велосипедами.	125:130	0:144	27961	sem_cluster	ru	ek.gavrishina
ночь	NN	example	22	22_ночь_61150		На 17-ое заснул во 2-м часу, а на 18-ое всю ночь на волос не уснул.	44:48	0:67	27985	sem_cluster	ru	ek.gavrishina
