lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
голова	NN	example	22	22_голова_20472		Лейтенант вскочил на ноги и завертел головой.	37:44	0:45
голова	NN	example	22	22_голова_123612		У стариков во многом, если хорошо и умно рассудить, была куда голова больше на месте, чем теперь у какого-нибудь бородача, который скулит об изгнании веры.	62:68	0:155
голова	NN	example	22	22_голова_13250		Хозяин обхватил его голову двумя руками, соединив сверху большие пальцы, а указательные сноровисто сунул коту в рот и растянул его, отчего на детском лице кота появилась напряженная, неискренняя улыбка.	20:26	0:202
голова	NN	example	22	22_голова_21494		-_Странно,-- покачал головой Николай Васильевич,-- она ведь была красивой девочкой.	21:28	0:83
голова	NN	example	22	22_голова_222493		Но, несмотря на это, граф Коленкур, скакавший справа в голове кирасиров Ватье, успел обогнуть редут и через тыловой въезд промчался в самое укрепление.	55:61	0:151
голова	NN	example	22	22_голова_76077		И вдруг заметил, что она кивает головой, но глаз у нее веселый, насмешливый и полный иронии.	32:39	0:92
голова	NN	example	22	22_голова_59116		Казалось бы, исчерпывающе ясный, однозначный ответ исключал всякий повод для недоумения, но оно оставалось, ибо нежданный всплеск неуправляемого чувства никак не отвечал ни его собственному представлению о жене, ни тому впечатлению, которое она производила на окружающих: красивая, сдержанная до чопорности, холодно учтивая, спокойная молодая женщина, всегда с прямой спиной и гордо посаженной головой.	394:401	0:402
голова	NN	example	22	22_голова_21512		Бетонный забор, окружавший усадьбу, был высоким, и Александр, играя роль энтузиаста-активиста, забрался на крышу автобуса, который привез пикетчиков, и поднял плакат высоко над головой.	177:184	0:185
голова	NN	example	22	22_голова_200271		Три обстоятельства, бывшие особенно для нее важными в жизни, пришли ей в голову: смерть матери, разлука с отцовским домом и отъезд жениха в армию.	73:79	0:146
голова	NN	example	22	22_голова_120851		Налбандов вскинул голову и, твердо прищурясь, посмотрел в сторону, как бы прицеливаясь.	18:24	0:87
голова	NN	example	22	22_голова_131266		Двенадцатиметровые огненные удавы скользят по железному полу и, подпрыгивая на валиках, целятся на добычу плоской тупорылой головой.	124:131	0:132
голова	NN	example	22	22_голова_86060		Мама скручивает ему руки и ноги, бабушка фиксирует голову, сюсюкая:«Ням-ням, Машенька, дядя тебе сейчас конфетку даст».	51:57	0:119
голова	NN	example	22	22_голова_199867		У него никак не могла выйти из головы только что совершившаяся перед его глазами сцена: в вокзале железной дороги съехались Анна Юрьевна со своим наемным любовником, сам князь с любовницей, княгиня с любовником, и все они так мирно, с таким уважением разговаривали друг с другом; все это князю показалось по меньшей мере весьма странным!	31:37	0:337
голова	NN	example	22	22_голова_122044		Сколько раз в юношестве мне приходило в голову лишить себя жизни и всякий раз я отбрасывал эту мысль, зная, какое горе вызвал бы мой поступок.	40:46	0:142
голова	NN	example	22	22_голова_192450		Нет, я не не хочу писать, а не могу, не умею, мыслей у меня в голове нет.	62:68	0:73
голова	NN	example	22	22_голова_135689		Когда Бессонов заснул, положив голову на ее голое плечо, Елизавета Киевна еще долго вглядывалась близорукими глазами в его желтовато-бледное лицо, все в усталых морщинках-- на висках, под веками, у сжатого рта: чужое, но теперь навек родное лицо.	31:37	0:246
голова	NN	example	22	22_голова_64865		Оторвать Джо голову, а даму трахнуть для удовольствия-- проблема!	13:19	0:65
голова	NN	example	22	22_голова_81979		И не исключено, что будущие социоисторики станут ломать головы: зачем в век электричества, превосходно умея транспортировать электроэнергию, инженеры гоняли по всей Москве горячую воду?	56:62	0:185
