lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
рука	NN	example	22	22_рука_300886		Утром Половодов дождался, когда проснется жена, и даже несколько увлекся, взглянув, как она сладко спала на своей расшитой подушке, раскинув белые полные руки.	154:158	0:159
рука	NN	example	22	22_рука_290655		Оленушка рассмеялась своим тихим, ласковым смехом и поцеловала руку мужа...	63:67	0:75
рука	NN	example	22	22_рука_13370		Сел, взял в руки мою тетрадь, читает не отрываясь.	12:16	0:50
рука	NN	example	22	22_рука_290981		Иешуа встал и положил ей руку на голову.	25:29	0:40
рука	NN	example	22	22_рука_100928		Вытянутые в струнку ноги ровесниц, порхающие детские руки, вскинутые подбородки, увлеченные глаза…	53:57	0:98
рука	NN	example	22	22_рука_129836		Пропорции изображения кажутся искаженными, на переднем плане увеличенных размеров голова человека, рыбы, на заднем плане ноги, руки и т. д.	127:131	0:139
рука	NN	example	22	22_рука_364076		Раздаются сильные жалобы на порядок снабжения армий мясными консервами, дело в том, что англичане закупили массы таких консервов не только в Англии и Австралии, но и в Америке, и оказывается, что их друзья-- американцы продали им массы консервов, оставшихся у торговцев на руках после Кубинской экспедиции.	273:278	0:306
рука	NN	example	22	22_рука_345080		Я сказал ему, что приехал от его императорского высочества наследника; он взял меня за руку и отвел в сторону.	87:91	0:110
рука	NN	example	22	22_рука_205237		«Ее глаза зелены...»,«Я еду на свою родину...»,«Вы почти оторвали мою руку...»	70:74	0:78
рука	NN	example	22	22_рука_141845		Вокруг Тынды на сотни километров-- отменный лес, отсюда по сибирским меркам«рукой подать» до выходящего почти на поверхность 80-метрового угольного пласта у Чульмана, до Удоканско-Чарской меди, до месторождений редких металлов, до железных руд на севере Амурской области и Хабаровского края.	76:81	0:291
