lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
лицо	NN	example	22	22_лицо_103392		Каким-то краем он увидел, что мать было возмутилась, но сразу же испугалась, хотя и продолжала говорить как бы все тем же тоном, так же громко, но все равно, это уже был скорее лепет; она с испугом вглядывалась в его лицо.	217:221	0:222
лицо	NN	example	22	22_лицо_52346		Лицо у Марьюшки было длинное, смуглое, глазки черненькие, беспокойные.	0:4	0:70
лицо	NN	example	22	22_лицо_273185		У умершихъ съ сими полосами шея и лице синее, подобно какъ отъ апоплексіи; потому незнающіе и почитали сіи знаки апоплектическими, а неязвенными, пока слѣдствія произшедшія отъ прикосковенія къ таковымъ мертвымъ о точной ихъ заразѣ увѣрили.	34:38	0:240
лицо	NN	example	22	22_лицо_33148		Большая, тяжелая работа лежала на плечах участкового; что-то сложное появилось в лице Анискина, когда он, несколько секунд постояв неподвижно, обернулся к центру комнаты, к попу Стриганову.	81:85	0:189
лицо	NN	example	22	22_лицо_49709		Принесли две настольные лампы и направили ему прямо в лицо.	54:58	0:59
лицо	NN	example	22	22_лицо_177086		Лицо его было пристроено так, что всегда было несколько поднято вверх и казалось положенным на небольшой аналой.	0:4	0:112
лицо	NN	example	22	22_лицо_182423		Тогда Василий Петрович с таким лицом, будто убивал кого-то, сорвал с себя майку и закрутил ее на колонку.	31:36	0:105
лицо	NN	example	22	22_лицо_50443		Это был человек благородный и лицом, и сердцем.	30:35	0:47
лицо	NN	example	22	22_лицо_28520		Но когда он шагнул в сторону подъезда, где меня держал другой, мне показалось его лицо знакомым.	82:86	0:96
лицо	NN	example	22	22_лицо_12467		Зная, что, очнувшись, Отелло еще не сразу придет в себя, Яго позволяет себе грубо и почти откровенно сказать в лицо ему что-то насмешливое.	111:115	0:139
лицо	NN	example	22	22_лицо_174609		Толстоватый мужчина с неприятно изрытым оспой лицом пересек сперва этот зал; донельзя оттопырился отворот его сюртука, оттого что он сюртуком перетянул свой живот почтенных размеров: это был редактор консервативной газеты из либеральных поповичей.	46:51	0:247
лицо	NN	example	22	22_лицо_224610		Вот впереди других идет сухопарая невысокого роста старушка с умным лицом и добродушным взором живых голубых глаз.	68:73	0:114
лицо	NN	example	22	22_лицо_169726		Их лица почти касались друг друга.	3:7	0:34
лицо	NN	example	22	22_лицо_78183		Возможно, именно в этом году вы решите покончить со своим безалаберным прошлым и устроите наконец настоящую репетицию праздника с участием главных действующих лиц-- парикмахера и стилиста.	159:162	0:188
лицо	NN	example	22	22_лицо_11337		В зал вошел рослый пожилой человек с крупными чертами лица и крупным носом.	54:58	0:75
лицо	NN	example	22	22_лицо_117210		Он мало говорил, когда бывал в семье и сидел в стороне, понурив изнурённое лицо, едва опушённое светлыми волосами усов и бороды.	75:79	0:128
лицо	NN	example	22	22_лицо_260165		На торгах участвовали лица с громкими коммерческими именами: Ненюков, Воронин, Бенардаки и некоторые другие...	22:26	0:110
лицо	NN	example	22	22_лицо_93654		Если новый уголовный закон смягчает наказание за деяние, которое отбывается лицом, то это наказание подлежит сокращению в пределах, предусмотренных новым уголовным законом.	76:81	0:172
лицо	NN	example	22	22_лицо_53691		Человек беззащитен-- но сама система была так же беззащитна передо мной, одним из ее доверенных лиц.	96:99	0:100
лицо	NN	example	22	22_лицо_247952		«При самом тщательном взгляды вании в лицо своей повелительницы она никак не могла отгадать, вследствие каких именно потребностей барыня дрягает головой и даже стонет.	38:42	0:167
